date,variable,value,value01
1969-01-01,pop,201760,0.024947820748925723
1969-02-01,pop,201881,0.025938203396766932
1969-03-01,pop,202023,0.02710047063638224
1969-04-01,pop,202161,0.02822999795375486
1969-05-01,pop,202331,0.02962144464906896
1969-06-01,pop,202507,0.031062001227747084
1969-07-01,pop,202677,0.03245344792306118
1969-08-01,pop,202877,0.034090444035195414
1969-09-01,pop,203090,0.035833844894618376
1969-10-01,pop,203302,0.03756906077348066
1969-11-01,pop,203500,0.03918968692449355
1969-12-01,pop,203675,0.040622058522611006
1970-01-01,pop,203849,0.04204624514016779
1970-02-01,pop,204008,0.04334765704931451
1970-03-01,pop,204156,0.04455903417229384
1970-04-01,pop,204401,0.046564354409658275
1970-05-01,pop,204607,0.048250460405156535
1970-06-01,pop,204830,0.050075711070186206
1970-07-01,pop,205052,0.05189277675465521
1970-08-01,pop,205295,0.0538817270308983
1970-09-01,pop,205540,0.05588704726826274
1970-10-01,pop,205788,0.057916922447309185
1970-11-01,pop,206024,0.059848577859627584
1970-12-01,pop,206238,0.061600163699611216
1971-01-01,pop,206466,0.06346633926744424
1971-02-01,pop,206668,0.06511970534069982
1971-03-01,pop,206855,0.06665029670554533
1971-04-01,pop,207065,0.06836914262328626
1971-05-01,pop,207260,0.06996521383261715
1971-06-01,pop,207462,0.07161857990587273
1971-07-01,pop,207661,0.07324739103744629
1971-08-01,pop,207881,0.07504808676079394
1971-09-01,pop,208114,0.07695518723143033
1971-10-01,pop,208345,0.07884591774094536
1971-11-01,pop,208555,0.08056476365868631
1971-12-01,pop,208740,0.08207898506241047
1972-01-01,pop,208917,0.08352772662164927
1972-02-01,pop,209061,0.08470636382238592
1972-03-01,pop,209212,0.08594229588704727
1972-04-01,pop,209386,0.08736648250460405
1972-05-01,pop,209545,0.08866789441375077
1972-06-01,pop,209725,0.09014119091467158
1972-07-01,pop,209896,0.09154082259054634
1972-08-01,pop,210075,0.09300593411090649
1972-09-01,pop,210278,0.09466748516472273
1972-10-01,pop,210479,0.09631266625741763
1972-11-01,pop,210656,0.09776140781665643
1972-12-01,pop,210821,0.09911192960916718
1973-01-01,pop,210985,0.10045426642111725
1973-02-01,pop,211120,0.10155923879680785
1973-03-01,pop,211254,0.1026560261919378
1973-04-01,pop,211420,0.10401473296500921
1973-05-01,pop,211577,0.10529977491303458
1973-06-01,pop,211746,0.10668303662778801
1973-07-01,pop,211909,0.1080171884591774
1973-08-01,pop,212092,0.10951503990178023
1973-09-01,pop,212289,0.11112748107223246
1973-10-01,pop,212475,0.11264988745651729
1973-11-01,pop,212634,0.113951299365664
1973-12-01,pop,212785,0.11518723143032536
1974-01-01,pop,212932,0.11639042357274401
1974-02-01,pop,213074,0.11755269081235932
1974-03-01,pop,213211,0.11867403314917127
1974-04-01,pop,213361,0.11990178023327194
1974-05-01,pop,213513,0.12114589727849397
1974-06-01,pop,213686,0.12256189891549008
1974-07-01,pop,213854,0.12393697564968283
1974-08-01,pop,214042,0.125475751995089
1974-09-01,pop,214246,0.12714548802946593
1974-10-01,pop,214451,0.1288234090444035
1974-11-01,pop,214625,0.1302475956619603
1974-12-01,pop,214782,0.13153263760998568
1975-01-01,pop,214931,0.13275219971352567
1975-02-01,pop,215065,0.13384898710865561
1975-03-01,pop,215198,0.13493758952322488
1975-04-01,pop,215353,0.1362062615101289
1975-05-01,pop,215523,0.137597708205443
1975-06-01,pop,215768,0.13960302844280745
1975-07-01,pop,215973,0.14128094945774503
1975-08-01,pop,216195,0.14309801514221404
1975-09-01,pop,216393,0.14471864129322692
1975-10-01,pop,216587,0.14630652752199713
1975-11-01,pop,216771,0.14781256394516062
1975-12-01,pop,216931,0.149122160834868
1976-01-01,pop,217095,0.1504644976468181
1976-02-01,pop,217249,0.15172498465316145
1976-03-01,pop,217381,0.15280540208717006
1976-04-01,pop,217528,0.1540085942295887
1976-05-01,pop,217685,0.15529363617761408
1976-06-01,pop,217861,0.1567341927562922
1976-07-01,pop,218035,0.158158379373849
1976-08-01,pop,218233,0.15977900552486188
1976-09-01,pop,218440,0.16147329650092082
1976-10-01,pop,218644,0.16314303253529772
1976-11-01,pop,218834,0.16469817884182525
1976-12-01,pop,219006,0.1661059954982607
1977-01-01,pop,219179,0.1675219971352568
1977-02-01,pop,219344,0.16887251892776756
1977-03-01,pop,219504,0.17018211581747494
1977-04-01,pop,219684,0.17165541231839573
1977-05-01,pop,219859,0.1730877839165132
1977-06-01,pop,220046,0.1746183752813587
1977-07-01,pop,220239,0.17619807652956823
1977-08-01,pop,220458,0.17799058727235523
1977-09-01,pop,220688,0.1798731328013096
1977-10-01,pop,220904,0.18164108860241457
1977-11-01,pop,221109,0.18331900961735215
1977-12-01,pop,221303,0.18490689584612235
1978-01-01,pop,221477,0.18633108246367916
1978-02-01,pop,221629,0.18757519950890117
1978-03-01,pop,221792,0.18890935134029058
1978-04-01,pop,221991,0.19053816247186414
1978-05-01,pop,222176,0.1920523838755883
1978-06-01,pop,222379,0.19371393492940453
1978-07-01,pop,222585,0.1954000409249028
1978-08-01,pop,222805,0.19720073664825047
1978-09-01,pop,223053,0.1992306118272969
1978-10-01,pop,223271,0.2010149375895232
1978-11-01,pop,223477,0.20270104358502147
1978-12-01,pop,223670,0.20428074483323103
1979-01-01,pop,223865,0.2058768160425619
1979-02-01,pop,224053,0.20741559238796808
1979-03-01,pop,224235,0.20890525885001024
1979-04-01,pop,224438,0.21056680990382648
1979-05-01,pop,224632,0.2121546961325967
1979-06-01,pop,224843,0.2138817270308983
1979-07-01,pop,225055,0.21561694290976058
1979-08-01,pop,225295,0.21758133824432166
1979-09-01,pop,225547,0.2196439533456108
1979-10-01,pop,225801,0.2217229384080213
1979-11-01,pop,226027,0.22357274401473295
1979-12-01,pop,226243,0.22534069981583793
1980-01-01,pop,226451,0.22704317577245753
1980-02-01,pop,226656,0.22872109678739513
1980-03-01,pop,226849,0.23030079803560466
1980-04-01,pop,227061,0.23203601391446696
1980-05-01,pop,227251,0.23359116022099446
1980-06-01,pop,227522,0.23580928995293637
1980-07-01,pop,227726,0.23747902598731327
1980-08-01,pop,227953,0.23933701657458564
1980-09-01,pop,228186,0.24124411704522203
1980-10-01,pop,228417,0.24313484755473705
1980-11-01,pop,228612,0.24473091876406794
1980-12-01,pop,228779,0.24609781051770002
1981-01-01,pop,228937,0.24739103744628607
1981-02-01,pop,229071,0.248487824841416
1981-03-01,pop,229224,0.24974012686719868
1981-04-01,pop,229403,0.2512052383875588
1981-05-01,pop,229575,0.2526130550439943
1981-06-01,pop,229761,0.2541354614282791
1981-07-01,pop,229966,0.2558133824432167
1981-08-01,pop,230187,0.25762226314712505
1981-09-01,pop,230412,0.25946388377327606
1981-10-01,pop,230641,0.26133824432166974
1981-11-01,pop,230822,0.2628197258031512
1981-12-01,pop,230989,0.2641866175567833
1982-01-01,pop,231157,0.26556169429097604
1982-02-01,pop,231313,0.26683855125844075
1982-03-01,pop,231470,0.2681235932064661
1982-04-01,pop,231645,0.2695559648045836
1982-05-01,pop,231809,0.27089830161653367
1982-06-01,pop,231992,0.2723961530591365
1982-07-01,pop,232188,0.274000409249028
1982-08-01,pop,232392,0.27567014528340494
1982-09-01,pop,232599,0.2773644362594639
1982-10-01,pop,232816,0.27914057704112955
1982-11-01,pop,232993,0.28058931860036834
1982-12-01,pop,233160,0.2819562103540004
1983-01-01,pop,233322,0.2832821772048291
1983-02-01,pop,233473,0.2845181092694905
1983-03-01,pop,233613,0.28566400654798446
1983-04-01,pop,233781,0.2870390832821772
1983-05-01,pop,233922,0.28819316554123187
1983-06-01,pop,234118,0.2897974217311234
1983-07-01,pop,234307,0.29134438305709026
1983-08-01,pop,234501,0.29293226928586047
1983-09-01,pop,234701,0.29456926539799466
1983-10-01,pop,234907,0.29625537139349295
1983-11-01,pop,235078,0.2976550030693677
1983-12-01,pop,235235,0.2989400450173931
1984-01-01,pop,235385,0.30016779210149375
1984-02-01,pop,235527,0.30133005934110907
1984-03-01,pop,235675,0.3025414364640884
1984-04-01,pop,235839,0.3038837732760385
1984-05-01,pop,235993,0.30514426028238184
1984-06-01,pop,236160,0.3065111520360139
1984-07-01,pop,236348,0.3080499283814201
1984-08-01,pop,236549,0.309695109474115
1984-09-01,pop,236760,0.3114221403724166
1984-10-01,pop,236976,0.3131900961735216
1984-11-01,pop,237159,0.3146879476161244
1984-12-01,pop,237316,0.31597298956414976
1985-01-01,pop,237468,0.3172171066093718
1985-02-01,pop,237602,0.3183138940045017
1985-03-01,pop,237732,0.319377941477389
1985-04-01,pop,237900,0.32075301821158175
1985-05-01,pop,238074,0.32217720482913853
1985-06-01,pop,238270,0.3237814610190301
1985-07-01,pop,238466,0.3253857172089216
1985-08-01,pop,238679,0.3271291180683446
1985-09-01,pop,238898,0.32892162881113157
1985-10-01,pop,239113,0.33068139963167587
1985-11-01,pop,239307,0.3322692858604461
1985-12-01,pop,239477,0.3336607325557602
1986-01-01,pop,239638,0.3349785144260282
1986-02-01,pop,239788,0.3362062615101289
1986-03-01,pop,239928,0.3373521587886229
1986-04-01,pop,240094,0.3387108655616943
1986-05-01,pop,240271,0.34015960712093307
1986-06-01,pop,240459,0.3416983834663393
1986-07-01,pop,240651,0.34326989973398814
1986-08-01,pop,240854,0.3449314507878044
1986-09-01,pop,241068,0.346683036627788
1986-10-01,pop,241274,0.3483691426232863
1986-11-01,pop,241467,0.34994884387149583
1986-12-01,pop,241620,0.3512011458972785
1987-01-01,pop,241784,0.3525434827092286
1987-02-01,pop,241930,0.3537384898710866
1987-03-01,pop,242079,0.35495805197462654
1987-04-01,pop,242252,0.35637405361162267
1987-05-01,pop,242423,0.3577736852874974
1987-06-01,pop,242608,0.3592879066912216
1987-07-01,pop,242804,0.36089216288111314
1987-08-01,pop,243012,0.36259463883773274
1987-09-01,pop,243223,0.36432166973603436
1987-10-01,pop,243446,0.36614692040106406
1987-11-01,pop,243639,0.3677266216492736
1987-12-01,pop,243809,0.36911806834458766
1988-01-01,pop,243981,0.3705258850010231
1988-02-01,pop,244131,0.3717536320851238
1988-03-01,pop,244279,0.3729650092081031
1988-04-01,pop,244445,0.37432371598117453
1988-05-01,pop,244610,0.3756742377736853
1988-06-01,pop,244806,0.3772784939635768
1988-07-01,pop,245021,0.3790382647841211
1988-08-01,pop,245240,0.38083077552690814
1988-09-01,pop,245464,0.3826642111724985
1988-10-01,pop,245693,0.3845385717208922
1988-11-01,pop,245884,0.38610190300798036
1988-12-01,pop,246056,0.3875097196644158
1989-01-01,pop,246224,0.38888479639860857
1989-02-01,pop,246378,0.3901452834049519
1989-03-01,pop,246530,0.39138940045017395
1989-04-01,pop,246721,0.39295273173726214
1989-05-01,pop,246906,0.3944669531409863
1989-06-01,pop,247114,0.3961694290976059
1989-07-01,pop,247342,0.3980356046654389
1989-08-01,pop,247573,0.39992633517495396
1989-09-01,pop,247816,0.40191528545119704
1989-10-01,pop,248067,0.4039697155719255
1989-11-01,pop,248281,0.40572130141190915
1989-12-01,pop,248479,0.40734192756292203
1990-01-01,pop,248659,0.40881522406384285
1990-02-01,pop,248827,0.4101903007980356
1990-03-01,pop,249012,0.4117045222017598
1990-04-01,pop,249306,0.4141109064865971
1990-05-01,pop,249565,0.4162308164518109
1990-06-01,pop,249849,0.4185553509310415
1990-07-01,pop,250132,0.4208717004297115
1990-08-01,pop,250439,0.42338448946183754
1990-09-01,pop,250751,0.4259382033967669
1990-10-01,pop,251057,0.4284428074483323
1990-11-01,pop,251346,0.43080826683036627
1990-12-01,pop,251626,0.4331000613873542
1991-01-01,pop,251889,0.43525271127481074
1991-02-01,pop,252135,0.43726621649273584
1991-03-01,pop,252372,0.43920605688561487
1991-04-01,pop,252643,0.4414241866175568
1991-05-01,pop,252913,0.443634131368938
1991-06-01,pop,253207,0.44604051565377534
1991-07-01,pop,253493,0.4483814200941273
1991-08-01,pop,253807,0.450951503990178
1991-09-01,pop,254126,0.45356251278903215
1991-10-01,pop,254435,0.4560916717822795
1991-11-01,pop,254718,0.4584080212809495
1991-12-01,pop,254964,0.4604215264988746
1992-01-01,pop,255214,0.46246777163904235
1992-02-01,pop,255448,0.4643830570902394
1992-03-01,pop,255703,0.46647022713321057
1992-04-01,pop,255992,0.46883568651524454
1992-05-01,pop,256285,0.4712338858195212
1992-06-01,pop,256589,0.4737221199099652
1992-07-01,pop,256894,0.47621853898096994
1992-08-01,pop,257232,0.4789850624104768
1992-09-01,pop,257548,0.4815715162676489
1992-10-01,pop,257861,0.48413341518313896
1992-11-01,pop,258147,0.4864743196234909
1992-12-01,pop,258413,0.48865152445262944
1993-01-01,pop,258679,0.49082872928176796
1993-02-01,pop,258919,0.492793124616329
1993-03-01,pop,259152,0.49470022508696543
1993-04-01,pop,259414,0.4968446899938613
1993-05-01,pop,259680,0.4990218948229998
1993-06-01,pop,259963,0.5013382443216697
1993-07-01,pop,260255,0.5037282586453857
1993-08-01,pop,260566,0.5062737875997545
1993-09-01,pop,260867,0.5087374667485165
1993-10-01,pop,261163,0.5111602209944751
1993-11-01,pop,261425,0.513304685901371
1993-12-01,pop,261674,0.5153427460609781
1994-01-01,pop,261919,0.5173480662983425
1994-02-01,pop,262123,0.5190178023327194
1994-03-01,pop,262352,0.5208921628811132
1994-04-01,pop,262631,0.5231757724575404
1994-05-01,pop,262877,0.5251892776754655
1994-06-01,pop,263152,0.52744014732965006
1994-07-01,pop,263436,0.5297646818088807
1994-08-01,pop,263724,0.532121956210354
1994-09-01,pop,264017,0.5345201555146306
1994-10-01,pop,264301,0.5368446899938613
1994-11-01,pop,264559,0.5389564149785144
1994-12-01,pop,264804,0.5409617352158789
1995-01-01,pop,265044,0.5429261305504399
1995-02-01,pop,265270,0.5447759361571516
1995-03-01,pop,265495,0.5466175567833026
1995-04-01,pop,265755,0.5487456517290772
1995-05-01,pop,265998,0.5507346020053202
1995-06-01,pop,266270,0.5529609167178228
1995-07-01,pop,266557,0.5553100061387354
1995-08-01,pop,266843,0.5576509105790873
1995-09-01,pop,267152,0.5601800695723348
1995-10-01,pop,267456,0.5626683036627788
1995-11-01,pop,267715,0.5647882136279926
1995-12-01,pop,267943,0.5666543891958257
1996-01-01,pop,268151,0.5683568651524452
1996-02-01,pop,268364,0.5701002660118683
1996-03-01,pop,268595,0.5719909965213833
1996-04-01,pop,268853,0.5741027215060365
1996-05-01,pop,269108,0.5761898915490076
1996-06-01,pop,269386,0.5784653161448742
1996-07-01,pop,269667,0.5807652956824227
1996-08-01,pop,269976,0.5832944546756701
1996-09-01,pop,270284,0.5858154286883569
1996-10-01,pop,270581,0.5882463679148762
1996-11-01,pop,270878,0.5906773071413955
1996-12-01,pop,271125,0.5926989973398813
1997-01-01,pop,271360,0.5946224677716391
1997-02-01,pop,271585,0.5964640883977901
1997-03-01,pop,271821,0.5983957438101084
1997-04-01,pop,272083,0.6005402087170043
1997-05-01,pop,272342,0.6026601186822181
1997-06-01,pop,272622,0.604951913239206
1997-07-01,pop,272912,0.6073255576018007
1997-08-01,pop,273237,0.6099856762840188
1997-09-01,pop,273553,0.6125721301411909
1997-10-01,pop,273852,0.6150194393288316
1997-11-01,pop,274126,0.6172621240024555
1997-12-01,pop,274372,0.6192756292203806
1998-01-01,pop,274626,0.621354614282791
1998-02-01,pop,274838,0.6230898301616533
1998-03-01,pop,275047,0.6248004910988336
1998-04-01,pop,275304,0.6269040311029261
1998-05-01,pop,275564,0.6290321260487006
1998-06-01,pop,275836,0.6312584407612032
1998-07-01,pop,276115,0.6335420503376304
1998-08-01,pop,276418,0.6360220994475139
1998-09-01,pop,276714,0.6384448536934725
1998-10-01,pop,277003,0.6408103130755064
1998-11-01,pop,277277,0.6430529977491304
1998-12-01,pop,277526,0.6450910579087374
1999-01-01,pop,277790,0.6472518927767547
1999-02-01,pop,277992,0.6489052588500103
1999-03-01,pop,278198,0.6505913648455085
1999-04-01,pop,278451,0.6526621649273583
1999-05-01,pop,278717,0.6548393697564968
1999-06-01,pop,279001,0.6571639042357275
1999-07-01,pop,279295,0.6595702885205648
1999-08-01,pop,279602,0.6620830775526908
1999-09-01,pop,279903,0.6645467567014528
1999-10-01,pop,280203,0.6670022508696541
1999-11-01,pop,280471,0.6691958256599141
1999-12-01,pop,280716,0.6712011458972785
2000-01-01,pop,280976,0.673329240843053
2000-02-01,pop,281190,0.6750808266830366
2000-03-01,pop,281409,0.6768733374258236
2000-04-01,pop,281653,0.6788704726826273
2000-05-01,pop,281877,0.6807039083282177
2000-06-01,pop,282126,0.6827419684878249
2000-07-01,pop,282385,0.6848618784530387
2000-08-01,pop,282653,0.6870554532432985
2000-09-01,pop,282932,0.6893390628197258
2000-10-01,pop,283201,0.6915408225905464
2000-11-01,pop,283453,0.6936034376918355
2000-12-01,pop,283696,0.6955923879680785
2001-01-01,pop,283920,0.6974258236136689
2001-02-01,pop,284137,0.6992019643953346
2001-03-01,pop,284350,0.7009453652547575
2001-04-01,pop,284581,0.7028360957642725
2001-05-01,pop,284810,0.7047104563126663
2001-06-01,pop,285062,0.7067730714139554
2001-07-01,pop,285309,0.7087947616124411
2001-08-01,pop,285570,0.7109310415387764
2001-09-01,pop,285843,0.7131655412318396
2001-10-01,pop,286098,0.7152527112748107
2001-11-01,pop,286341,0.7172416615510538
2001-12-01,pop,286570,0.7191160220994475
2002-01-01,pop,286788,0.7209003478616738
2002-02-01,pop,286994,0.7225864538571721
2002-03-01,pop,287190,0.7241907100470636
2002-04-01,pop,287397,0.7258850010231226
2002-05-01,pop,287623,0.7277348066298343
2002-06-01,pop,287864,0.729707386944956
2002-07-01,pop,288105,0.7316799672600778
2002-08-01,pop,288360,0.7337671373030489
2002-09-01,pop,288618,0.735878862287702
2002-10-01,pop,288870,0.7379414773889912
2002-11-01,pop,289106,0.7398731328013096
2002-12-01,pop,289313,0.7415674237773685
2003-01-01,pop,289518,0.7432453447923061
2003-02-01,pop,289714,0.7448496009821977
2003-03-01,pop,289911,0.7464620421526499
2003-04-01,pop,290125,0.7482136279926335
2003-05-01,pop,290346,0.7500225086965419
2003-06-01,pop,290584,0.7519705340699816
2003-07-01,pop,290820,0.7539021894823
2003-08-01,pop,291072,0.7559648045835892
2003-09-01,pop,291321,0.7580028647431962
2003-10-01,pop,291574,0.760073664825046
2003-11-01,pop,291807,0.7619807652956824
2003-12-01,pop,292008,0.7636259463883773
2004-01-01,pop,292192,0.7651319828115408
2004-02-01,pop,292368,0.766572539390219
2004-03-01,pop,292561,0.7681522406384285
2004-04-01,pop,292779,0.7699365664006548
2004-05-01,pop,292997,0.7717208921628811
2004-06-01,pop,293223,0.7735706977695928
2004-07-01,pop,293463,0.7755350931041539
2004-08-01,pop,293719,0.7776304481276857
2004-09-01,pop,293971,0.7796930632289748
2004-10-01,pop,294230,0.7818129731941886
2004-11-01,pop,294466,0.7837446286065071
2004-12-01,pop,294694,0.78561080417434
2005-01-01,pop,294914,0.7874114998976878
2005-02-01,pop,295105,0.788974831184776
2005-03-01,pop,295287,0.7904644976468181
2005-04-01,pop,295490,0.7921260487006343
2005-05-01,pop,295704,0.793877634540618
2005-06-01,pop,295936,0.7957765500306937
2005-07-01,pop,296186,0.7978227951708615
2005-08-01,pop,296440,0.799901780233272
2005-09-01,pop,296707,0.8020871700429711
2005-10-01,pop,296972,0.804256189891549
2005-11-01,pop,297207,0.8061796603233067
2005-12-01,pop,297431,0.808013095968897
2006-01-01,pop,297647,0.809781051770002
2006-02-01,pop,297854,0.8114753427460609
2006-03-01,pop,298060,0.8131614487415593
2006-04-01,pop,298281,0.8149703294454675
2006-05-01,pop,298496,0.8167301002660119
2006-06-01,pop,298739,0.8187190505422549
2006-07-01,pop,298996,0.8208225905463474
2006-08-01,pop,299263,0.8230079803560466
2006-09-01,pop,299554,0.825389809699202
2006-10-01,pop,299835,0.8276897892367505
2006-11-01,pop,300094,0.8298096992019643
2006-12-01,pop,300340,0.8318232044198896
2007-01-01,pop,300574,0.8337384898710866
2007-02-01,pop,300802,0.8356046654389195
2007-03-01,pop,301021,0.8373971761817066
2007-04-01,pop,301254,0.839304276652343
2007-05-01,pop,301483,0.8411786372007366
2007-06-01,pop,301739,0.8432739922242685
2007-07-01,pop,302004,0.8454430120728463
2007-08-01,pop,302267,0.8475956619603029
2007-09-01,pop,302546,0.8498792715367302
2007-10-01,pop,302807,0.8520155514630653
2007-11-01,pop,303054,0.854037241661551
2007-12-01,pop,303287,0.8559443421321874
2008-01-01,pop,303506,0.8577368528749745
2008-02-01,pop,303711,0.859414773889912
2008-03-01,pop,303907,0.8610190300798035
2008-04-01,pop,304117,0.8627378759975445
2008-05-01,pop,304323,0.8644239819930427
2008-06-01,pop,304556,0.8663310824636792
2008-07-01,pop,304798,0.8683118477593615
2008-08-01,pop,305045,0.8703335379578474
2008-09-01,pop,305309,0.8724943728258645
2008-10-01,pop,305554,0.87449969306322894
2008-11-01,pop,305786,0.8763986085533046
2008-12-01,pop,306004,0.878182934315531
2009-01-01,pop,306208,0.8798526703499079
2009-02-01,pop,306402,0.8814405565786781
2009-03-01,pop,306588,0.882962962962963
2009-04-01,pop,306787,0.8845917740945365
2009-05-01,pop,306984,0.8862042152649887
2009-06-01,pop,307206,0.8880212809494578
2009-07-01,pop,307439,0.8899283814200941
2009-08-01,pop,307685,0.8919418866380192
2009-09-01,pop,307946,0.8940781665643545
2009-10-01,pop,308189,0.8960671168405975
2009-11-01,pop,308418,0.8979414773889912
2009-12-01,pop,308633,0.8997012482095355
2010-01-01,pop,308833,0.9013382443216698
2010-02-01,pop,309027,0.9029261305504399
2010-03-01,pop,309212,0.9044403519541641
2010-04-01,pop,309191,0.90426846736239
2010-05-01,pop,309376,0.9057826887661142
2010-06-01,pop,309562,0.907305095150399
2010-07-01,pop,309767,0.9089830161653366
2010-08-01,pop,309989,0.9108000818498057
2010-09-01,pop,310218,0.9126744423981993
2010-10-01,pop,310451,0.9145815428688356
2010-11-01,pop,310657,0.916267648864334
2010-12-01,pop,310853,0.9178719050542254
2011-01-01,pop,311042,0.9194188663801923
2011-02-01,pop,311205,0.9207530182115817
2011-03-01,pop,311367,0.9220789850624105
2011-04-01,pop,311548,0.923560466543892
2011-05-01,pop,311729,0.9250419480253734
2011-06-01,pop,311923,0.9266298342541437
2011-07-01,pop,312139,0.9283977900552486
2011-08-01,pop,312355,0.9301657458563536
2011-09-01,pop,312587,0.9320646613464293
2011-10-01,pop,312810,0.933889912011459
2011-11-01,pop,313003,0.9354696132596685
2011-12-01,pop,313191,0.9370083896050747
2012-01-01,pop,313373,0.9384980560671169
2012-02-01,pop,313537,0.939840392879067
2012-03-01,pop,313705,0.9412154696132596
2012-04-01,pop,313881,0.9426560261919378
2012-05-01,pop,314052,0.9440556578678125
2012-06-01,pop,314247,0.9456517290771435
2012-07-01,pop,314449,0.9473050951503991
2012-08-01,pop,314673,0.9491385307959893
2012-09-01,pop,314909,0.9510701862083077
2012-10-01,pop,315129,0.9528708819316554
2012-11-01,pop,315341,0.9546060978105178
2012-12-01,pop,315532,0.9561694290976059
2013-01-01,pop,315701,0.9575526908123593
2013-02-01,pop,315869,0.9589277675465521
2013-03-01,pop,316041,0.9603355842029875
2013-04-01,pop,316220,0.9618006957233477
2013-05-01,pop,316395,0.9632330673214651
2013-06-01,pop,316594,0.9648618784530387
2013-07-01,pop,316799,0.9665397994679763
2013-08-01,pop,317019,0.9683404951913239
2013-09-01,pop,317253,0.9702557806425209
2013-10-01,pop,317470,0.9720319214241866
2013-11-01,pop,317679,0.9737425823613669
2013-12-01,pop,317867,0.975281358706773
2014-01-01,pop,318032,0.9766318804992838
2014-02-01,pop,318200,0.9780069572334765
2014-03-01,pop,318373,0.9794229588704727
2014-04-01,pop,318552,0.9808880703908328
2014-05-01,pop,318728,0.982328626969511
2014-06-01,pop,318927,0.9839574381010845
2014-07-01,pop,319133,0.9856435440965827
2014-08-01,pop,319354,0.9874524248004911
2014-09-01,pop,319588,0.9893677102516881
2014-10-01,pop,319804,0.9911356660527931
2014-11-01,pop,320013,0.9928463269899734
2014-12-01,pop,320201,0.9943851033353795
2015-01-01,pop,320367,0.995743810108451
2015-02-01,pop,320534,0.9971107018620831
2015-03-01,pop,320707,0.9985267034990792
2015-04-01,pop,320887,1
1967-07-01,psavert,12.5,0.7019867549668874
1967-08-01,psavert,12.5,0.7019867549668874
1967-09-01,psavert,11.7,0.6490066225165563
1967-10-01,psavert,12.5,0.7019867549668874
1967-11-01,psavert,12.5,0.7019867549668874
1967-12-01,psavert,12.1,0.6754966887417219
1968-01-01,psavert,11.7,0.6490066225165563
1968-02-01,psavert,12.2,0.6821192052980132
1968-03-01,psavert,11.6,0.6423841059602649
1968-04-01,psavert,12.2,0.6821192052980132
1968-05-01,psavert,12,0.6688741721854304
1968-06-01,psavert,11.6,0.6423841059602649
1968-07-01,psavert,10.6,0.5761589403973509
1968-08-01,psavert,10.4,0.5629139072847682
1968-09-01,psavert,10.4,0.5629139072847682
1968-10-01,psavert,10.6,0.5761589403973509
1968-11-01,psavert,10.4,0.5629139072847682
1968-12-01,psavert,10.9,0.5960264900662252
1969-01-01,psavert,10,0.5364238410596026
1969-02-01,psavert,9.4,0.49668874172185434
1969-03-01,psavert,9.9,0.5298013245033113
1969-04-01,psavert,9.5,0.5033112582781457
1969-05-01,psavert,10,0.5364238410596026
1969-06-01,psavert,10.9,0.5960264900662252
1969-07-01,psavert,11.7,0.6490066225165563
1969-08-01,psavert,11.5,0.6357615894039735
1969-09-01,psavert,11.5,0.6357615894039735
1969-10-01,psavert,11.3,0.6225165562913908
1969-11-01,psavert,11.5,0.6357615894039735
1969-12-01,psavert,11.7,0.6490066225165563
1970-01-01,psavert,11.7,0.6490066225165563
1970-02-01,psavert,11.6,0.6423841059602649
1970-03-01,psavert,12.3,0.6887417218543047
1970-04-01,psavert,13.3,0.7549668874172186
1970-05-01,psavert,12.3,0.6887417218543047
1970-06-01,psavert,11.7,0.6490066225165563
1970-07-01,psavert,13.2,0.7483443708609271
1970-08-01,psavert,13.1,0.7417218543046358
1970-09-01,psavert,12.9,0.728476821192053
1970-10-01,psavert,13,0.7350993377483444
1970-11-01,psavert,13.3,0.7549668874172186
1970-12-01,psavert,12.9,0.728476821192053
1971-01-01,psavert,13.1,0.7417218543046358
1971-02-01,psavert,13.1,0.7417218543046358
1971-03-01,psavert,13.3,0.7549668874172186
1971-04-01,psavert,13,0.7350993377483444
1971-05-01,psavert,13.4,0.7615894039735099
1971-06-01,psavert,14.4,0.8278145695364238
1971-07-01,psavert,13.6,0.7748344370860927
1971-08-01,psavert,13.6,0.7748344370860927
1971-09-01,psavert,12.9,0.728476821192053
1971-10-01,psavert,13,0.7350993377483444
1971-11-01,psavert,12.8,0.7218543046357616
1971-12-01,psavert,12.9,0.728476821192053
1972-01-01,psavert,12.4,0.695364238410596
1972-02-01,psavert,12.6,0.7086092715231788
1972-03-01,psavert,11.5,0.6357615894039735
1972-04-01,psavert,11.3,0.6225165562913908
1972-05-01,psavert,11.5,0.6357615894039735
1972-06-01,psavert,11.4,0.6291390728476821
1972-07-01,psavert,11.4,0.6291390728476821
1972-08-01,psavert,11.8,0.6556291390728477
1972-09-01,psavert,12,0.6688741721854304
1972-10-01,psavert,12.7,0.7152317880794702
1972-11-01,psavert,13.4,0.7615894039735099
1972-12-01,psavert,13.4,0.7615894039735099
1973-01-01,psavert,12.1,0.6754966887417219
1973-02-01,psavert,12.2,0.6821192052980132
1973-03-01,psavert,12.4,0.695364238410596
1973-04-01,psavert,12.8,0.7218543046357616
1973-05-01,psavert,12.8,0.7218543046357616
1973-06-01,psavert,13.2,0.7483443708609271
1973-07-01,psavert,12.8,0.7218543046357616
1973-08-01,psavert,13.6,0.7748344370860927
1973-09-01,psavert,12.8,0.7218543046357616
1973-10-01,psavert,14,0.8013245033112583
